Country_Name,Year,Region,IncomeGroup,CO2_emissions_metric_tons_per_capita,Urban_population,Energy_use_kg_of_oil_equivalent_per_capita
Dominican Republic,1964,Latin America & Caribbean,Upper middle income,0.465556972712165,1279153,NA
Dominican Republic,1965,Latin America & Caribbean,Upper middle income,0.399063378002535,1359234,NA
Dominican Republic,1966,Latin America & Caribbean,Upper middle income,0.418059321025372,1442846,NA
Dominican Republic,1967,Latin America & Caribbean,Upper middle income,0.380655100589558,1529915,NA
Dominican Republic,1968,Latin America & Caribbean,Upper middle income,0.553387852502544,1620571,NA
Dominican Republic,1969,Latin America & Caribbean,Upper middle income,0.607096437238002,1714571,NA
Dominican Republic,1970,Latin America & Caribbean,Upper middle income,0.691068777612829,1812217,NA
Dominican Republic,1971,Latin America & Caribbean,Upper middle income,0.761579223765509,1913398,505.827701790063
Dominican Republic,1972,Latin America & Caribbean,Upper middle income,0.983170078850433,2018074,573.912423595703
Dominican Republic,1973,Latin America & Caribbean,Upper middle income,1.22146722023167,2126059,586.912250911616
Dominican Republic,1974,Latin America & Caribbean,Upper middle income,1.27981813210471,2237632,601.578241266933
Dominican Republic,1975,Latin America & Caribbean,Upper middle income,1.23239851519165,2352591,598.838168757096
Dominican Republic,1976,Latin America & Caribbean,Upper middle income,1.20037624839597,2471065,603.489348474251
Dominican Republic,1977,Latin America & Caribbean,Upper middle income,1.0382204345816,2592788,602.437910309755
Dominican Republic,1978,Latin America & Caribbean,Upper middle income,0.983676048227396,2717778,603.05365559545
Dominican Republic,1979,Latin America & Caribbean,Upper middle income,1.20061049434597,2845824,612.027898741792
Dominican Republic,1980,Latin America & Caribbean,Upper middle income,1.11262374595683,2976834,591.781736744794
Dominican Republic,1981,Latin America & Caribbean,Upper middle income,1.03908163012607,3110476,598.642768950804
Dominican Republic,1982,Latin America & Caribbean,Upper middle income,1.04490496508602,3218952,598.020360033423
Dominican Republic,1983,Latin America & Caribbean,Upper middle income,1.27642237212648,3305845,622.316929909555
Dominican Republic,1984,Latin America & Caribbean,Upper middle income,1.17566131649885,3393572,641.766022865034
Dominican Republic,1985,Latin America & Caribbean,Upper middle income,1.12831135778142,3482151,523.875623836965
Dominican Republic,1986,Latin America & Caribbean,Upper middle income,1.24012795586817,3571595,532.857700256573
Dominican Republic,1987,Latin America & Caribbean,Upper middle income,1.44937847078121,3661891,591.661313715902
Dominican Republic,1988,Latin America & Caribbean,Upper middle income,1.43293925015164,3753204,555.398378160459
Dominican Republic,1989,Latin America & Caribbean,Upper middle income,1.48139109971466,3845689,537.202938943864
Dominican Republic,1990,Latin America & Caribbean,Upper middle income,1.29387352116649,3939543,562.813959050081
Dominican Republic,1991,Latin America & Caribbean,Upper middle income,1.3814784010088,4034859,556.624255939384
Dominican Republic,1992,Latin America & Caribbean,Upper middle income,1.47455301064665,4131410,605.784128216543
Dominican Republic,1993,Latin America & Caribbean,Upper middle income,1.55884100935763,4228811,576.391880540592
Dominican Republic,1994,Latin America & Caribbean,Upper middle income,1.62358273161639,4360657,650.230676416995
Dominican Republic,1995,Latin America & Caribbean,Upper middle income,2.03158232499881,4503730,671.087126420229
Dominican Republic,1996,Latin America & Caribbean,Upper middle income,2.1786862000037,4647674,688.686309399639
Dominican Republic,1997,Latin America & Caribbean,Upper middle income,2.22666956277684,4792113,755.976041285403
Dominican Republic,1998,Latin America & Caribbean,Upper middle income,2.23963780305526,4937445,786.29547578857
Dominican Republic,1999,Latin America & Caribbean,Upper middle income,2.22482612659789,5083813,805.220199290855
Dominican Republic,2000,Latin America & Caribbean,Upper middle income,2.33621167229999,5231295,852.250080005232
Dominican Republic,2001,Latin America & Caribbean,Upper middle income,2.30461536708123,5379715,814.305955119909
Dominican Republic,2002,Latin America & Caribbean,Upper middle income,2.44481376737469,5529104,851.618371399345
Dominican Republic,2003,Latin America & Caribbean,Upper middle income,2.43090603421324,5717747,794.620915838382
Dominican Republic,2004,Latin America & Caribbean,Upper middle income,2.04016326805315,5923402,708.740396619557
Dominican Republic,2005,Latin America & Caribbean,Upper middle income,2.04889902527762,6128822,760.091750733216
Dominican Republic,2006,Latin America & Caribbean,Upper middle income,2.14601788150719,6334159,776.566313246812
Dominican Republic,2007,Latin America & Caribbean,Upper middle income,2.26722059574503,6539070,779.649788127267
Dominican Republic,2008,Latin America & Caribbean,Upper middle income,2.18979189739984,6743607,771.974423971051
Dominican Republic,2009,Latin America & Caribbean,Upper middle income,2.11211522254396,6947157,748.189910613605
Dominican Republic,2010,Latin America & Caribbean,Upper middle income,2.16840109576765,7150443,776.688810794625
Dominican Republic,2011,Latin America & Caribbean,Upper middle income,2.16323333547331,7342931,781.470283424078
Dominican Republic,2012,Latin America & Caribbean,Upper middle income,2.22769200126756,7527829,815.390753174608
Dominican Republic,2013,Latin America & Caribbean,Upper middle income,2.13380483954179,7711911,759.693951886423
Dominican Republic,2014,Latin America & Caribbean,Upper middle income,2.11899466984248,7895294,751.795394040321
Dominican Republic,2015,Latin America & Caribbean,Upper middle income,NA,8077905,NA
Dominican Republic,2016,Latin America & Caribbean,Upper middle income,NA,8259551,NA
Dominican Republic,2017,Latin America & Caribbean,Upper middle income,NA,8439626,NA
Dominican Republic,2018,Latin America & Caribbean,Upper middle income,NA,8615868,NA
Early-demographic dividend,1960,NA,NA,0.594012981950408,224507717,NA
Early-demographic dividend,1961,NA,NA,0.604161779295662,232805031,NA
Early-demographic dividend,1962,NA,NA,0.624157307092672,241796303,NA
Early-demographic dividend,1963,NA,NA,0.638623024721138,251162331,NA
Early-demographic dividend,1964,NA,NA,0.665060888065946,260942299,NA
Early-demographic dividend,1965,NA,NA,0.695948971236974,271112318,NA
Early-demographic dividend,1966,NA,NA,0.713885703628013,281688802,NA
Early-demographic dividend,1967,NA,NA,0.757190143884124,292713502,NA
Early-demographic dividend,1968,NA,NA,0.818492811097624,304112383,NA
Early-demographic dividend,1969,NA,NA,0.839476912781626,315961682,NA
Early-demographic dividend,1970,NA,NA,0.880793504154391,328275435,NA
Early-demographic dividend,1971,NA,NA,0.916954915773902,341271984,398.217042657395
Early-demographic dividend,1972,NA,NA,0.935317673476933,355471439,400.674878322392
Early-demographic dividend,1973,NA,NA,1.00441376686604,370266542,417.743245628097
Early-demographic dividend,1974,NA,NA,1.01807058403568,385581702,428.02205528275
Early-demographic dividend,1975,NA,NA,1.01570859524303,399447491,436.09691024645
Early-demographic dividend,1976,NA,NA,1.07787200078092,415634427,448.064615472013
Early-demographic dividend,1977,NA,NA,1.12763890716874,432322274,460.959352757175
Early-demographic dividend,1978,NA,NA,1.15565169077795,449706399,470.833795461703
Early-demographic dividend,1979,NA,NA,1.19151862825076,467865981,487.638577215894
Early-demographic dividend,1980,NA,NA,1.21865889438788,487165043,504.442926488596
Early-demographic dividend,1981,NA,NA,1.23395643923677,507509807,525.114807600405
Early-demographic dividend,1982,NA,NA,1.25727050101074,527557609,541.932964317009
Early-demographic dividend,1983,NA,NA,1.25833837061718,548386702,536.219383304
Early-demographic dividend,1984,NA,NA,1.27040729413161,569900924,541.483041177613
Early-demographic dividend,1985,NA,NA,1.3055791561315,591988288,546.105666627443
Early-demographic dividend,1986,NA,NA,1.33844023585969,614509513,551.030160612435
Early-demographic dividend,1987,NA,NA,1.35975229183731,637255435,565.363045286588
Early-demographic dividend,1988,NA,NA,1.39368725346681,660365940,573.678233454054
Early-demographic dividend,1989,NA,NA,1.42627537786611,683849377,580.692379103053
Early-demographic dividend,1990,NA,NA,1.40506836192581,708987173,617.55561020216
Early-demographic dividend,1991,NA,NA,1.4840310886698,732212257,630.735678639192
Early-demographic dividend,1992,NA,NA,1.49837793390412,755284974,634.94200276588
Early-demographic dividend,1993,NA,NA,1.5404774189694601,778458128,642.774303065421
Early-demographic dividend,1994,NA,NA,1.56322370039473,801921446,655.164504662164
Early-demographic dividend,1995,NA,NA,1.55590620674654,825665369,665.16887001978
Early-demographic dividend,1996,NA,NA,1.60556988852329,849683962,671.96249086263
Early-demographic dividend,1997,NA,NA,1.61771894537603,873954987,683.631823548533
Early-demographic dividend,1998,NA,NA,1.62969132122329,898432318,689.485103396236
Early-demographic dividend,1999,NA,NA,1.68020849905506,923034318,702.952887679125
Early-demographic dividend,2000,NA,NA,1.7132797428821,947972844,705.889400564408
Early-demographic dividend,2001,NA,NA,1.70450549916066,972890146,707.744186161101
Early-demographic dividend,2002,NA,NA,1.70704038615307,998938589,716.532885244848
Early-demographic dividend,2003,NA,NA,1.76649675460328,1025187221,724.294420106884
Early-demographic dividend,2004,NA,NA,1.82626022553051,1051789920,747.53257768941
Early-demographic dividend,2005,NA,NA,1.85978181032034,1078871220,765.215597585351
Early-demographic dividend,2006,NA,NA,1.93120671524026,1106438486,788.95969113171
Early-demographic dividend,2007,NA,NA,1.97671688686266,1134460223,804.34175289754
Early-demographic dividend,2008,NA,NA,2.08023361523273,1163054779,826.395155162289
Early-demographic dividend,2009,NA,NA,2.12913519478519,1192075127,843.462414433873
Early-demographic dividend,2010,NA,NA,2.12064533604319,1221477339,861.693615424065
Early-demographic dividend,2011,NA,NA,2.20252577427603,1250954532,862.576591935111
Early-demographic dividend,2012,NA,NA,2.29763956763086,1280569847,887.853674760295
Early-demographic dividend,2013,NA,NA,2.21307605608905,1310556861,883.315434322613
Early-demographic dividend,2014,NA,NA,2.29821640857788,1340926811,899.015384980466
Early-demographic dividend,2015,NA,NA,NA,1371863792,NA
Early-demographic dividend,2016,NA,NA,NA,1403036926,NA
Early-demographic dividend,2017,NA,NA,NA,1434480350,NA
Early-demographic dividend,2018,NA,NA,NA,1466377985,NA
East Asia & Pacific,1960,NA,NA,1.16245968172587,234977306,NA
East Asia & Pacific,1961,NA,NA,0.996779345901546,242575445,NA
East Asia & Pacific,1962,NA,NA,0.895692460071655,251514437,NA
East Asia & Pacific,1963,NA,NA,0.914268028879107,262672374,NA
East Asia & Pacific,1964,NA,NA,0.942161833445474,274098468,NA
East Asia & Pacific,1965,NA,NA,0.998187504820113,280611008,NA
East Asia & Pacific,1966,NA,NA,1.05467550078091,287947392,NA
East Asia & Pacific,1967,NA,NA,1.03872513417867,295557273,NA
East Asia & Pacific,1968,NA,NA,1.12444152135526,303270997,NA
East Asia & Pacific,1969,NA,NA,1.27921095372179,312790299,NA
East Asia & Pacific,1970,NA,NA,1.52786431074868,321982682,NA
East Asia & Pacific,1971,NA,NA,1.60641657610005,331494525,658.103678086359
East Asia & Pacific,1972,NA,NA,1.66980460465264,340867239,678.497835182797
East Asia & Pacific,1973,NA,NA,1.74057184157555,350710459,710.995317323153
East Asia & Pacific,1974,NA,NA,1.71862065846572,362344127,710.869019996771
East Asia & Pacific,1975,NA,NA,1.78066726971512,371228379,724.401032823054
East Asia & Pacific,1976,NA,NA,1.84110571647414,380068913,746.873819166943
East Asia & Pacific,1977,NA,NA,1.94812319771708,388805107,783.362291416497
East Asia & Pacific,1978,NA,NA,2.03613702921199,400698667,815.432675037551
East Asia & Pacific,1979,NA,NA,2.08472333718151,416243797,833.478215469969
East Asia & Pacific,1980,NA,NA,2.0483635653883,432370383,822.427462228095
East Asia & Pacific,1981,NA,NA,1.99732277843049,449462507,804.76273051597
East Asia & Pacific,1982,NA,NA,2.03889521845419,467484920,810.9827124042
East Asia & Pacific,1983,NA,NA,2.06743704166874,484360430,820.19341815601
East Asia & Pacific,1984,NA,NA,2.17819090512875,501415053,855.559421725523
East Asia & Pacific,1985,NA,NA,2.24584184528141,518997865,861.681804965732
East Asia & Pacific,1986,NA,NA,2.28698494558183,537641932,879.404208914388
East Asia & Pacific,1987,NA,NA,2.35409801846406,557248598,900.078761654827
East Asia & Pacific,1988,NA,NA,2.50150041222444,577402435,937.410994778917
East Asia & Pacific,1989,NA,NA,2.53961808150169,597931847,955.234189435329
East Asia & Pacific,1990,NA,NA,2.58138662372631,618773331,1014.11242217288
East Asia & Pacific,1991,NA,NA,2.65822872396465,640395173,1003.89430552704
East Asia & Pacific,1992,NA,NA,2.75409340081313,661920340,1026.71575739996
East Asia & Pacific,1993,NA,NA,2.87352015435605,683765391,1065.00913610775
East Asia & Pacific,1994,NA,NA,3.00002869961957,706331364,1099.2789116792
East Asia & Pacific,1995,NA,NA,3.15176782956697,729384273,1144.75648099438
East Asia & Pacific,1996,NA,NA,3.26341438458775,752839243,1171.4418945897
East Asia & Pacific,1997,NA,NA,3.28253268236028,776355965,1179.85977826981
East Asia & Pacific,1998,NA,NA,3.07871869251204,800178870,1159.22576418473
East Asia & Pacific,1999,NA,NA,3.11209991561496,823921905,1181.2855782108
East Asia & Pacific,2000,NA,NA,3.19758951025401,848148025,1215.2034650195
East Asia & Pacific,2001,NA,NA,3.23421967360523,876209820,1230.80868992675
East Asia & Pacific,2002,NA,NA,3.42408020199695,906126769,1275.02892840341
East Asia & Pacific,2003,NA,NA,3.76276227538607,936055652,1363.15031940252
East Asia & Pacific,2004,NA,NA,4.12015502106544,966147698,1476.36416498161
East Asia & Pacific,2005,NA,NA,4.39853048238802,996426782,1550.73208006343
East Asia & Pacific,2006,NA,NA,4.67173173307167,1026344210,1628.71895993015
East Asia & Pacific,2007,NA,NA,4.9194893731645,1055909270,1703.90932651909
East Asia & Pacific,2008,NA,NA,5.15583163304468,1086071158,1727.52024805069
East Asia & Pacific,2009,NA,NA,5.30600500845338,1116140560,1779.9679551591
East Asia & Pacific,2010,NA,NA,5.70248124796186,1146373663,1922.64258138585
East Asia & Pacific,2011,NA,NA,6.19075271188979,1174751459,1980.71018801382
East Asia & Pacific,2012,NA,NA,6.30783541059883,1202827293,2020.84747067274
East Asia & Pacific,2013,NA,NA,6.33119087668809,1231051078,2062.47740961337
East Asia & Pacific,2014,NA,NA,6.29425627174206,1259640281,2135.21184815694
East Asia & Pacific,2015,NA,NA,NA,1288407782,NA
East Asia & Pacific,2016,NA,NA,NA,1317541789,NA
East Asia & Pacific,2017,NA,NA,NA,1346786047,NA
East Asia & Pacific,2018,NA,NA,NA,1374879347,NA
East Asia & Pacific (excluding high income),1960,NA,NA,0.952973838379155,151408146,NA
East Asia & Pacific (excluding high income),1961,NA,NA,0.696521558613269,155567715,NA
East Asia & Pacific (excluding high income),1962,NA,NA,0.56224260526221,161911822,NA
East Asia & Pacific (excluding high income),1963,NA,NA,0.545003505104939,170450677,NA
East Asia & Pacific (excluding high income),1964,NA,NA,0.539137424864981,179221559,NA
East Asia & Pacific (excluding high income),1965,NA,NA,0.572056684200941,183015155,NA
East Asia & Pacific (excluding high income),1966,NA,NA,0.613944446980329,187751610,NA
East Asia & Pacific (excluding high income),1967,NA,NA,0.519425759938046,192712315,NA
East Asia & Pacific (excluding high income),1968,NA,NA,0.552711340567918,198005753,NA
East Asia & Pacific (excluding high income),1969,NA,NA,0.64910185716828706,203732646,NA
East Asia & Pacific (excluding high income),1970,NA,NA,0.818685685076865,209705080,NA
East Asia & Pacific (excluding high income),1971,NA,NA,0.896750083087941,215855500,443.183737798554
East Asia & Pacific (excluding high income),1972,NA,NA,0.927221793449918,221945246,452.551189398219
East Asia & Pacific (excluding high income),1973,NA,NA,0.949210786785381,228934691,459.521436096306
East Asia & Pacific (excluding high income),1974,NA,NA,0.942572369264068,236668411,461.183031329147
East Asia & Pacific (excluding high income),1975,NA,NA,1.05842765030141,241946042,494.068391682329
East Asia & Pacific (excluding high income),1976,NA,NA,1.08965483678509,248324125,502.579380674277
East Asia & Pacific (excluding high income),1977,NA,NA,1.18259313050982,254524341,536.191677082176
East Asia & Pacific (excluding high income),1978,NA,NA,1.29388075807089,263889038,569.596491230253
East Asia & Pacific (excluding high income),1979,NA,NA,1.30538590430085,276762710,574.784229702398
East Asia & Pacific (excluding high income),1980,NA,NA,1.26832046279854,290300029,568.951086261207
East Asia & Pacific (excluding high income),1981,NA,NA,1.24089367001326,304639399,560.679430862471
East Asia & Pacific (excluding high income),1982,NA,NA,1.31713989415319,319957759,567.993629435282
East Asia & Pacific (excluding high income),1983,NA,NA,1.36626548141442,334243180,579.599556690881
East Asia & Pacific (excluding high income),1984,NA,NA,1.44930600366058,348829449,600.295600767014
East Asia & Pacific (excluding high income),1985,NA,NA,1.54221731392232,364038072,608.731891986769
East Asia & Pacific (excluding high income),1986,NA,NA,1.59195739280465,380107554,622.487912522232
East Asia & Pacific (excluding high income),1987,NA,NA,1.66807331722465,397074910,639.968200548739
East Asia & Pacific (excluding high income),1988,NA,NA,1.75889162242268,414681341,661.62338015081
East Asia & Pacific (excluding high income),1989,NA,NA,1.76315433607898,432685137,668.364721240609
East Asia & Pacific (excluding high income),1990,NA,NA,1.78437574971388,451111284,710.68456156303
East Asia & Pacific (excluding high income),1991,NA,NA,1.86876666423723,470624822,694.159230590034
East Asia & Pacific (excluding high income),1992,NA,NA,1.94663591711638,490473900,707.316401807442
East Asia & Pacific (excluding high income),1993,NA,NA,2.06455242804175,510646888,738.53566536806
East Asia & Pacific (excluding high income),1994,NA,NA,2.16192753837061,531363676,758.800001981503
East Asia & Pacific (excluding high income),1995,NA,NA,2.3264992262532602,552522131,801.44310721417
East Asia & Pacific (excluding high income),1996,NA,NA,2.41643839569238,574174720,817.429952886606
East Asia & Pacific (excluding high income),1997,NA,NA,2.42056179491822,596262661,815.795568724552
East Asia & Pacific (excluding high income),1998,NA,NA,2.25643968256353,618675672,806.613095283935
East Asia & Pacific (excluding high income),1999,NA,NA,2.2511813824874,641224198,818.072466262009
East Asia & Pacific (excluding high income),2000,NA,NA,2.31068209285424,664181346,842.775489706439
East Asia & Pacific (excluding high income),2001,NA,NA,2.36834588843179,689250059,865.026116413602
East Asia & Pacific (excluding high income),2002,NA,NA,2.56095967096215,715853442,911.364764396126
East Asia & Pacific (excluding high income),2003,NA,NA,2.94266720744175,742781325,1008.96001989667
East Asia & Pacific (excluding high income),2004,NA,NA,3.32240831031778,770093585,1122.65218347409
East Asia & Pacific (excluding high income),2005,NA,NA,3.66195830910484,797788526,1213.651894978
East Asia & Pacific (excluding high income),2006,NA,NA,3.96618583872393,825176341,1298.03359502807
East Asia & Pacific (excluding high income),2007,NA,NA,4.22174614605994,852438365,1378.85317806518
East Asia & Pacific (excluding high income),2008,NA,NA,4.50334620424589,880063667,1414.10671991925
East Asia & Pacific (excluding high income),2009,NA,NA,4.72705846119324,907970118,1489.74354891264
East Asia & Pacific (excluding high income),2010,NA,NA,5.10673874338129,936199724,1621.1153133743
East Asia & Pacific (excluding high income),2011,NA,NA,5.64237220116144,963524638,1702.01730658141
East Asia & Pacific (excluding high income),2012,NA,NA,5.77394812651684,990723752,1755.6149022215
East Asia & Pacific (excluding high income),2013,NA,NA,5.79115436227659,1018165122,1802.68679542242
East Asia & Pacific (excluding high income),2014,NA,NA,5.77612844555788,1045919424,1876.98081793242
East Asia & Pacific (excluding high income),2015,NA,NA,NA,1073833611,NA
East Asia & Pacific (excluding high income),2016,NA,NA,NA,1102145969,NA
East Asia & Pacific (excluding high income),2017,NA,NA,NA,1130651080,NA
East Asia & Pacific (excluding high income),2018,NA,NA,NA,1158097589,NA
East Asia & Pacific (IDA & IBRD countries),1960,NA,NA,0.951089321865278,146808426,NA
East Asia & Pacific (IDA & IBRD countries),1961,NA,NA,0.695385204512387,150757933,NA
East Asia & Pacific (IDA & IBRD countries),1962,NA,NA,0.561367764541439,156901225,NA
East Asia & Pacific (IDA & IBRD countries),1963,NA,NA,0.544094569653677,165239757,NA
East Asia & Pacific (IDA & IBRD countries),1964,NA,NA,0.538195959353385,173795507,NA
East Asia & Pacific (IDA & IBRD countries),1965,NA,NA,0.571034958495307,177347587,NA
East Asia & Pacific (IDA & IBRD countries),1966,NA,NA,0.612819297513857,181812654,NA
East Asia & Pacific (IDA & IBRD countries),1967,NA,NA,0.518498948229019,186476142,NA
East Asia & Pacific (IDA & IBRD countries),1968,NA,NA,0.551740333627119,191323927,NA
East Asia & Pacific (IDA & IBRD countries),1969,NA,NA,0.648013486380125,196490267,NA
East Asia & Pacific (IDA & IBRD countries),1970,NA,NA,0.817289244439183,201882437,NA
East Asia & Pacific (IDA & IBRD countries),1971,NA,NA,0.895233323645244,207741820,431.682213973946
East Asia & Pacific (IDA & IBRD countries),1972,NA,NA,0.925670376858781,213537052,440.965694316138
East Asia & Pacific (IDA & IBRD countries),1973,NA,NA,0.947637034821957,220235547,448.074351831679
East Asia & Pacific (IDA & IBRD countries),1974,NA,NA,0.941034474108743,227689533,449.37106954418
East Asia & Pacific (IDA & IBRD countries),1975,NA,NA,1.05668713242321,232704409,482.43484990858
East Asia & Pacific (IDA & IBRD countries),1976,NA,NA,1.08778489397914,238916694,490.269124904236
East Asia & Pacific (IDA & IBRD countries),1977,NA,NA,1.18058593422624,244972498,523.615714761032
East Asia & Pacific (IDA & IBRD countries),1978,NA,NA,1.29156654399492,254205262,556.319628215837
East Asia & Pacific (IDA & IBRD countries),1979,NA,NA,1.30301150791394,266946600,560.449774025064
East Asia & Pacific (IDA & IBRD countries),1980,NA,NA,1.26601340923657,280341732,553.54663145338
East Asia & Pacific (IDA & IBRD countries),1981,NA,NA,1.23862473011093,294506406,544.907579196219
East Asia & Pacific (IDA & IBRD countries),1982,NA,NA,1.3146982522223,309638798,551.675751914137
East Asia & Pacific (IDA & IBRD countries),1983,NA,NA,1.36371266208211,323730459,562.955824359115
East Asia & Pacific (IDA & IBRD countries),1984,NA,NA,1.44659130842882,338120554,583.715903357467
East Asia & Pacific (IDA & IBRD countries),1985,NA,NA,1.53930944720344,353134861,591.697330160237
East Asia & Pacific (IDA & IBRD countries),1986,NA,NA,1.58890839011462,369013649,606.433311955995
East Asia & Pacific (IDA & IBRD countries),1987,NA,NA,1.66480310167725,385791915,625.409714082964
East Asia & Pacific (IDA & IBRD countries),1988,NA,NA,1.75537723748242,403207769,647.300042097615
East Asia & Pacific (IDA & IBRD countries),1989,NA,NA,1.7596064322621,421014923,654.572566951008
East Asia & Pacific (IDA & IBRD countries),1990,NA,NA,1.78075971464998,439235540,698.720412415221
East Asia & Pacific (IDA & IBRD countries),1991,NA,NA,1.86497911750736,458533017,683.204335033354
East Asia & Pacific (IDA & IBRD countries),1992,NA,NA,1.9427289083113,478157886,699.302094481986
East Asia & Pacific (IDA & IBRD countries),1993,NA,NA,2.06045954497747,498105886,732.537933898412
East Asia & Pacific (IDA & IBRD countries),1994,NA,NA,2.15767744495445,518613698,754.602155534399
East Asia & Pacific (IDA & IBRD countries),1995,NA,NA,2.32192936617923,539586363,798.791420119734
East Asia & Pacific (IDA & IBRD countries),1996,NA,NA,2.41166160955299,561072242,816.693613645061
East Asia & Pacific (IDA & IBRD countries),1997,NA,NA,2.41571798007841,583010429,815.683113500331
East Asia & Pacific (IDA & IBRD countries),1998,NA,NA,2.25186450605257,605285427,807.183112976011
East Asia & Pacific (IDA & IBRD countries),1999,NA,NA,2.24378866832339,627699671,818.178767200469
East Asia & Pacific (IDA & IBRD countries),2000,NA,NA,2.30151418066265,650520940,842.554732218952
East Asia & Pacific (IDA & IBRD countries),2001,NA,NA,2.35884590694046,675449844,864.82632804853
East Asia & Pacific (IDA & IBRD countries),2002,NA,NA,2.55591224331182,701911623,912.305974333683
East Asia & Pacific (IDA & IBRD countries),2003,NA,NA,2.94199616172388,728699986,1010.99885115802
East Asia & Pacific (IDA & IBRD countries),2004,NA,NA,3.32603214720709,755880083,1125.98471226146
East Asia & Pacific (IDA & IBRD countries),2005,NA,NA,3.66847873066452,783454240,1217.78083257911
East Asia & Pacific (IDA & IBRD countries),2006,NA,NA,3.9761254219725,810733363,1303.19830276972
East Asia & Pacific (IDA & IBRD countries),2007,NA,NA,4.24181139322032,837897174,1386.82717347349
East Asia & Pacific (IDA & IBRD countries),2008,NA,NA,4.523496644263,865431108,1421.59362065981
East Asia & Pacific (IDA & IBRD countries),2009,NA,NA,4.75040489427225,893229320,1498.36379870749
East Asia & Pacific (IDA & IBRD countries),2010,NA,NA,5.13718996780157,921342184,1631.97038865435
East Asia & Pacific (IDA & IBRD countries),2011,NA,NA,5.689106484114,948547785,1716.46203341904
East Asia & Pacific (IDA & IBRD countries),2012,NA,NA,5.82184499785056,975625133,1770.61690696791
East Asia & Pacific (IDA & IBRD countries),2013,NA,NA,5.8458720116998,1002943466,1820.02585530371
East Asia & Pacific (IDA & IBRD countries),2014,NA,NA,5.82837164447171,1030574603,1895.57642332744
East Asia & Pacific (IDA & IBRD countries),2015,NA,NA,NA,1058366832,NA
East Asia & Pacific (IDA & IBRD countries),2016,NA,NA,NA,1086554404,NA
East Asia & Pacific (IDA & IBRD countries),2017,NA,NA,NA,1114932023,NA
East Asia & Pacific (IDA & IBRD countries),2018,NA,NA,NA,1142248481,NA
Ecuador,1960,Latin America & Caribbean,Upper middle income,0.38819468684538,1539303,NA
Ecuador,1961,Latin America & Caribbean,Upper middle income,0.352251265036888,1611000,NA
Ecuador,1962,Latin America & Caribbean,Upper middle income,0.325586100476982,1686106,NA
Ecuador,1963,Latin America & Caribbean,Upper middle income,0.363070334003774,1762136,NA
Ecuador,1964,Latin America & Caribbean,Upper middle income,0.421133978319756,1840002,NA
Ecuador,1965,Latin America & Caribbean,Upper middle income,0.434251904613617,1921393,NA
Ecuador,1966,Latin America & Caribbean,Upper middle income,0.448236866835006,2006533,NA
Ecuador,1967,Latin America & Caribbean,Upper middle income,0.466288382111406,2095346,NA
Ecuador,1968,Latin America & Caribbean,Upper middle income,0.544401767613741,2187984,NA
Ecuador,1969,Latin America & Caribbean,Upper middle income,0.609573585495186,2284101,NA
Ecuador,1970,Latin America & Caribbean,Upper middle income,0.705683088343843,2383930,NA
Ecuador,1971,Latin America & Caribbean,Upper middle income,0.676180783805406,2487285,358.056240193949
Ecuador,1972,Latin America & Caribbean,Upper middle income,0.714649268615212,2594383,360.56297194488
Ecuador,1973,Latin America & Caribbean,Upper middle income,0.795505652968634,2704942,355.529073025618
Ecuador,1974,Latin America & Caribbean,Upper middle income,0.895286832233864,2820436,418.818128902529
Ecuador,1975,Latin America & Caribbean,Upper middle income,1.05275727467404,2963010,449.214893083459
Ecuador,1976,Latin America & Caribbean,Upper middle income,1.12849810379746,3110587,486.222254499194
Ecuador,1977,Latin America & Caribbean,Upper middle income,1.01362767622408,3262941,567.343660190982
Ecuador,1978,Latin America & Caribbean,Upper middle income,1.37494007467075,3420475,569.040375725055
Ecuador,1979,Latin America & Caribbean,Upper middle income,1.56307726855558,3583320,585.192300379544
Ecuador,1980,Latin America & Caribbean,Upper middle income,1.68267730905251,3751802,625.378230022433
Ecuador,1981,Latin America & Caribbean,Upper middle income,2.03621524797588,3925692,633.972630211675
Ecuador,1982,Latin America & Caribbean,Upper middle income,2.29367456429991,4105299,665.330819795997
Ecuador,1983,Latin America & Caribbean,Upper middle income,2.26748192436653,4282801,601.458920848912
Ecuador,1984,Latin America & Caribbean,Upper middle income,2.40376438548614,4460465,628.091125398628
Ecuador,1985,Latin America & Caribbean,Upper middle income,2.14330458634459,4643208,619.38556000153994
Ecuador,1986,Latin America & Caribbean,Upper middle income,1.64398867298418,4831436,601.751589512115
Ecuador,1987,Latin America & Caribbean,Upper middle income,1.58735586556274,5024854,601.316795416262
Ecuador,1988,Latin America & Caribbean,Upper middle income,1.77043002778205,5223722,614.683351956865
Ecuador,1989,Latin America & Caribbean,Upper middle income,2.02839998919121,5427384,573.79899858585
Ecuador,1990,Latin America & Caribbean,Upper middle income,1.64480222431305,5636222,618.714576792305
Ecuador,1991,Latin America & Caribbean,Upper middle income,1.57535186285954,5834111,635.30674458521
Ecuador,1992,Latin America & Caribbean,Upper middle income,2.07917355231539,6025251,628.606654511158
Ecuador,1993,Latin America & Caribbean,Upper middle income,2.20826913115454,6219536,572.950643645658
Ecuador,1994,Latin America & Caribbean,Upper middle income,1.21807992344041,6417029,599.670360486228
Ecuador,1995,Latin America & Caribbean,Upper middle income,1.99400578112795,6617213,687.082133151012
